0.5,-5e-07,0
0.756996,-7.56996e-07,0
0.959458,-9.59458e-07,0
1.17392,-9.59458e-07,0
1.42584,-9.59458e-07,0
1.63887,-7.46423e-07,0
1.87914,-7.46423e-07,0
2.13438,-7.46423e-07,0
2.35403,-5.26776e-07,0
2.56377,-5.26776e-07,0
2.79958,-0.00128945,0
3.29926,-0.0191097,0
3.79816,-0.0522169,0
4.29514,-0.107055,0
4.78926,-0.183518,0
5.27958,-0.281462,0
5.76515,-0.4007,0
6.21071,-0.520493,0
6.64449,-0.657214,0
7.11581,-0.82412,0
7.5794,-1.01143,0
8.0361,-1.21496,0
8.48349,-1.43821,0
8.92555,-1.67184,0
9.3303,-1.90889,0
9.73991,-2.15943,0
10.15,-2.43352,0
10.5774,-2.69296,0
11.0042,-2.95353,0
11.4301,-3.21542,0
11.8544,-3.48,0
12.2781,-3.74541,0
12.7009,-4.01224,0
13.123,-4.28029,0
13.5564,-4.52968,0
13.9947,-4.77032,0
14.4347,-5.00776,0
14.8772,-5.24059,0
15.3218,-5.46927,0
15.6295,-5.62424,0
15.9444,-5.78022,0
16.2635,-5.92126,0
16.6185,-6.06554,0
16.942,-6.19097,0
17.3899,-6.35854,0
17.8601,-6.52847,0
18.3368,-6.67927,0
18.8175,-6.81711,0
19.2999,-6.94839,0
19.7838,-7.07445,0
20.1626,-7.16924,0
20.5079,-7.24438,0
20.9087,-7.32267,0
21.3659,-7.40649,0
21.8584,-7.49291,0
22.3047,-7.56814,0
22.7753,-7.64476,0
23.189,-7.71003,0
23.4916,-7.75167,0
23.7648,-7.78558,0
24.0506,-7.819,0
24.4123,-7.85941,0
24.8366,-7.9048,0
25.2043,-7.94258,0
25.5088,-7.96925,0
25.8344,-7.9943,0
26.1586,-8.01736,0
26.5917,-8.04641,0
26.9485,-8.06916,0
27.3485,-8.09349,0
27.7305,-8.11579,0
28.0559,-8.13093,0
28.3769,-8.14349,0
28.7778,-8.15775,0
29.2103,-8.17203,0
29.6642,-8.18591,0
30.0552,-8.19458,0
30.3765,-8.19981,0
30.6668,-8.2036,0
31.0129,-8.20734,0
31.4202,-8.21097,0
31.8008,-8.21375,0
32.1358,-8.21575,0
32.4577,-8.21559,0
32.8088,-8.21397,0
33.206,-8.21136,0
33.6566,-8.20776,0
34.0988,-8.20365,0
34.4525,-8.19877,0
34.7749,-8.1933,0
35.1182,-8.18687,0
35.5268,-8.17871,0
35.8912,-8.17105,0
36.2883,-8.16234,0
36.6487,-8.15417,0
36.988,-8.1453,0
37.3522,-8.13499,0
37.7501,-8.12329,0
38.2029,-8.10964,0
38.6486,-8.0959,0
39.0215,-8.0842,0
39.3408,-8.07335,0
39.7312,-8.05941,0
40.1597,-8.04374,0
40.597,-8.0275,0
40.9957,-8.01249,0
41.373,-7.99812,0
41.6761,-7.98598,0
42.034,-7.9712,0
42.4401,-7.95418,0
42.9025,-7.93459,0
43.3186,-7.91681,0
43.6377,-7.90306,0
43.9702,-7.88827,0
44.331,-7.87189,0
44.7145,-7.85432,0
45.0893,-7.83703,0
45.5038,-7.81778,0
45.856,-7.80134,0
46.1629,-7.78697,0
46.442,-7.77363,0
46.8376,-7.75447,0
47.292,-7.7323,0
47.7511,-7.70979,0
48.1446,-7.69043,0
48.5018,-7.67257,0
48.8747,-7.65373,0
49.262,-7.63405,0
49.6894,-7.61222,0
50.0866,-7.59186,0
50.4156,-7.57493,0
50.7445,-7.55794,0
51.0961,-7.53957,0
51.4808,-7.5193,0
51.9275,-7.49569,0
52.3747,-7.47201,0
52.7485,-7.45218,0
53.0832,-7.4343,0
53.4708,-7.41349,0
53.8672,-7.39218,0
54.3311,-7.36722,0
54.7112,-7.34676,0
55.1252,-7.32446,0
55.4542,-7.30675,0
55.7978,-7.28814,0
56.1979,-7.26641,0
56.6472,-7.24197,0
57.107,-7.21695,0
57.4627,-7.1976,0
57.8061,-7.17892,0
58.1398,-7.1607,0
58.5156,-7.14014,0
58.9328,-7.11729,0
59.2818,-7.09817,0
59.6201,-7.07963,0
59.9365,-7.06228,0
60.2679,-7.04404,0
60.6594,-7.02244,0
61.1127,-6.99888,0
61.5467,-6.97631,0
61.9081,-6.9575,0
62.2409,-6.94018,0
62.595,-6.9217,0
63.0137,-6.89981,0
63.4412,-6.87744,0
63.8563,-6.85571,0
64.2107,-6.83714,0
64.5485,-6.81943,0
64.8746,-6.80232,0
65.2716,-6.78141,0
65.7154,-6.75799,0
66.1869,-6.73307,0
66.578,-6.71239,0
66.9217,-6.69419,0
67.3077,-6.67373,0
67.7042,-6.65267,0
68.1677,-6.62803,0
68.5517,-6.6076,0
68.8955,-6.58929,0
