105.572,199.442,-0.024102
105.572,199.442,-0.020965
105.572,199.442,-0.018004
105.572,199.442,-0.015385
105.572,199.442,-0.01316
105.572,199.442,-0.011323
105.572,199.442,-0.009837
105.572,199.442,-0.008653
105.572,199.442,-0.007723
105.572,199.442,-0.006998
105.573,199.442,-0.006032
105.591,199.44,-0.00598
105.625,199.437,-0.006042
105.672,199.434,-0.006096
105.725,199.429,-0.006068
105.786,199.425,-0.006021
105.854,199.419,-0.00597
105.927,199.416,-0.005904
106.006,199.412,-0.005886
106.095,199.408,-0.00592
106.192,199.403,-0.005952
106.298,199.398,-0.005977
106.412,199.392,-0.005988
106.535,199.386,-0.005998
106.664,199.38,-0.00598
106.8,199.373,-0.005967
106.945,199.366,-0.005977
107.1,199.363,-0.006006
107.265,199.359,-0.006007
107.441,199.352,-0.006073
107.628,199.346,-0.006165
107.826,199.339,-0.006244
108.035,199.331,-0.006301
108.254,199.324,-0.006338
108.483,199.32,-0.006324
108.721,199.314,-0.006268
108.97,199.307,-0.006218
109.229,199.301,-0.006075
109.493,199.294,-0.005921
109.754,199.287,-0.005667
110.013,199.28,-0.005428
110.273,199.275,-0.005238
110.534,199.271,-0.005049
110.795,199.266,-0.004925
111.067,199.26,-0.005078
111.369,199.254,-0.005575
111.683,199.25,-0.005854
112.009,199.245,-0.005981
112.345,199.24,-0.006065
112.688,199.235,-0.006066
113.032,199.23,-0.00592
113.373,199.226,-0.005661
113.709,199.222,-0.005328
114.04,199.219,-0.005016
114.364,199.215,-0.004744
114.683,199.211,-0.004527
114.997,199.208,-0.004369
115.31,199.204,-0.004299
115.623,199.202,-0.004292
115.939,199.2,-0.004345
116.259,199.197,-0.004459
116.585,199.194,-0.004621
116.918,199.191,-0.004791
117.256,199.189,-0.004914
117.594,199.187,-0.00492
117.929,199.185,-0.004814
118.259,199.183,-0.004661
118.584,199.181,-0.004508
118.904,199.179,-0.004363
119.221,199.177,-0.004269
119.536,199.175,-0.004235
119.853,199.174,-0.004269
120.172,199.173,-0.004349
120.496,199.171,-0.004487
120.826,199.17,-0.004648
121.161,199.168,-0.004793
121.498,199.167,-0.004852
121.833,199.166,-0.004799
122.165,199.165,-0.00468
122.491,199.164,-0.004543
122.813,199.163,-0.004407
123.132,199.162,-0.004317
123.449,199.161,-0.004283
123.767,199.16,-0.004317
124.089,199.159,-0.004401
124.415,199.159,-0.004536
124.748,199.158,-0.004692
125.085,199.157,-0.004814
125.422,199.156,-0.004832
125.756,199.156,-0.004751
126.086,199.155,-0.004617
126.411,199.155,-0.004478
126.73,199.154,-0.004344
127.047,199.154,-0.004261
127.362,199.153,-0.004238
127.679,199.153,-0.004285
127.999,199.152,-0.00438
128.324,199.152,-0.004524
128.654,199.152,-0.004684
128.99,199.151,-0.004821
129.328,199.151,-0.004867
129.663,199.15,-0.004806
129.994,199.15,-0.004676
130.319,199.15,-0.004532
130.64,199.15,-0.004391
130.958,199.149,-0.004299
131.274,199.149,-0.004266
131.592,199.149,-0.004305
131.912,199.149,-0.004394
132.238,199.148,-0.004532
132.569,199.148,-0.004688
132.905,199.148,-0.004819
133.242,199.148,-0.004856
133.577,199.148,-0.004791
133.907,199.147,-0.00466
134.233,199.147,-0.004517
134.553,199.147,-0.004377
134.87,199.147,-0.004286
135.186,199.147,-0.004253
135.503,199.147,-0.004294
135.823,199.147,-0.004385
136.147,199.147,-0.004523
136.478,199.146,-0.00468
136.813,199.146,-0.004815
137.151,199.146,-0.004864
137.486,199.146,-0.004807
137.816,199.146,-0.004682
138.142,199.146,-0.00454
138.463,199.146,-0.004401
138.781,199.146,-0.004308
139.098,199.146,-0.004274
139.416,199.146,-0.004313
139.736,199.146,-0.004404
140.062,199.146,-0.004541
140.394,199.146,-0.004696
140.73,199.145,-0.004823
141.068,199.145,-0.004857
141.402,199.145,-0.004787
141.732,199.145,-0.004655
142.057,199.145,-0.004511
142.378,199.145,-0.00437
142.694,199.145,-0.004279
143.01,199.145,-0.004245
143.326,199.145,-0.004286
143.645,199.145,-0.004379
143.97,199.145,-0.004518
144.3,199.145,-0.004675
144.635,199.145,-0.004814
144.972,199.145,-0.004869
145.308,199.145,-0.00482
145.639,199.145,-0.004699
145.965,199.145,-0.004557
146.287,199.145,-0.004417
146.605,199.145,-0.004324
146.922,199.145,-0.004288
147.24,199.145,-0.004326
147.562,199.145,-0.004416
147.888,199.145,-0.004552
148.22,199.145,-0.004705
148.557,199.145,-0.004827
148.895,199.145,-0.004849
149.229,199.145,-0.004772
149.558,199.145,-0.004638
149.883,199.145,-0.004495
150.203,199.145,-0.004357
150.52,199.145,-0.004269
150.835,199.145,-0.004241
151.151,199.145,-0.004286
151.471,199.145,-0.004381
151.795,199.145,-0.004523
152.125,199.145,-0.004681
152.461,199.145,-0.00482
152.798,199.145,-0.004873
153.133,199.145,-0.00482
153.464,199.145,-0.004696
153.791,199.145,-0.004554
154.112,199.145,-0.004413
154.43,199.145,-0.00432
154.747,199.145,-0.004285
155.065,199.145,-0.004323
155.386,199.145,-0.004413
155.713,199.145,-0.00455
156.045,199.145,-0.004704
156.382,199.145,-0.004827
156.719,199.145,-0.004852
157.054,199.145,-0.004777
157.383,199.145,-0.004643
157.708,199.145,-0.004499
158.028,199.145,-0.004359
158.345,199.145,-0.004269
158.66,199.145,-0.004237
158.976,199.145,-0.004279
159.295,199.145,-0.004373
159.619,199.145,-0.004514
159.948,199.145,-0.004672
160.284,199.145,-0.004814
160.621,199.145,-0.004874
160.956,199.145,-0.004828
161.288,199.145,-0.004708
161.614,199.145,-0.004567
161.936,199.145,-0.004427
162.255,199.145,-0.004333
162.572,199.145,-0.004295
162.891,199.145,-0.004331
163.212,199.145,-0.004419
163.539,199.145,-0.004555
163.871,199.145,-0.004707
164.208,199.146,-0.004825
164.546,199.146,-0.004842
164.88,199.146,-0.004763
165.209,199.146,-0.004629
165.534,199.146,-0.004488
165.854,199.146,-0.004353
166.17,199.146,-0.00427
166.486,199.146,-0.004245
166.803,199.146,-0.004294
167.122,199.146,-0.004392
167.447,199.146,-0.004536
167.778,199.146,-0.004695
168.114,199.146,-0.004829
168.452,199.146,-0.004872
168.787,199.146,-0.00481
169.117,199.146,-0.004681
169.443,199.146,-0.004536
169.764,199.146,-0.004395
170.081,199.146,-0.004301
170.398,199.146,-0.004267
170.715,199.146,-0.004306
171.035,199.146,-0.004397
171.36,199.146,-0.004535
171.691,199.146,-0.00469
172.028,199.146,-0.004821
172.365,199.146,-0.00486
172.7,199.146,-0.004796
173.03,199.146,-0.004668
173.356,199.146,-0.004526
173.676,199.146,-0.004386
173.993,199.146,-0.004293
174.309,199.146,-0.00426
174.626,199.146,-0.004299
174.946,199.146,-0.004391
175.271,199.146,-0.004529
175.602,199.146,-0.004685
175.938,199.146,-0.004819
176.275,199.147,-0.004863
176.61,199.147,-0.004804
176.94,199.147,-0.004678
177.266,199.147,-0.004536
177.587,199.147,-0.004396
177.905,199.147,-0.004303
178.221,199.147,-0.00427
178.538,199.147,-0.004309
178.859,199.147,-0.0044
179.184,199.147,-0.004538
179.515,199.147,-0.004693
179.852,199.147,-0.004822
180.189,199.147,-0.004859
180.524,199.147,-0.004794
180.854,199.147,-0.004665
181.179,199.147,-0.004522
181.5,199.147,-0.004381
181.817,199.147,-0.004289
182.133,199.147,-0.004255
182.45,199.147,-0.004295
182.769,199.147,-0.004387
183.094,199.147,-0.004526
183.424,199.147,-0.004682
183.76,199.147,-0.004818
184.097,199.147,-0.004865
184.432,199.147,-0.004809
184.763,199.147,-0.004684
185.089,199.147,-0.004543
185.41,199.147,-0.004402
185.728,199.147,-0.00431
186.044,199.147,-0.004275
186.362,199.147,-0.004315
186.683,199.147,-0.004405
187.009,199.147,-0.004543
187.34,199.147,-0.004698
187.677,199.147,-0.004825
188.014,199.147,-0.004858
188.349,199.148,-0.004788
188.679,199.148,-0.004656
189.004,199.148,-0.004513
189.324,199.148,-0.004372
189.641,199.148,-0.00428
189.956,199.148,-0.004246
190.273,199.148,-0.004287
190.592,199.148,-0.004379
190.916,199.148,-0.004518
191.246,199.148,-0.004675
191.582,199.148,-0.004815
191.919,199.148,-0.004869
192.254,199.148,-0.004819
192.585,199.148,-0.004698
192.912,199.148,-0.004557
193.233,199.148,-0.004417
193.552,199.148,-0.004323
193.869,199.148,-0.004288
194.187,199.148,-0.004326
194.508,199.148,-0.004415
194.835,199.148,-0.004552
195.167,199.148,-0.004706
195.504,199.148,-0.004827
195.841,199.148,-0.004849
