0.5,0,0
0.682006,0,0
0.819083,0,0
0.938487,0,0
0.773293,-3.91243e-08,0
0.747672,-2.65717e-08,0
0.754344,-4.19371e-08,0
0.750116,-4.85444e-08,0
0.74718,-5.37713e-08,0
0.74646,-5.73297e-08,0
0.746219,-5.90215e-08,0
0.746075,-5.98349e-08,0
0.746008,-6.02658e-08,0
0.745983,-6.04814e-08,0
0.745972,-6.05829e-08,0
0.745967,-6.0631e-08,0
0.745965,-6.0654e-08,0
0.745964,-6.06647e-08,0
0.745964,-6.06697e-08,0
0.745964,-6.0672e-08,0
0.745964,-6.06731e-08,0
0.745964,-6.06736e-08,0
0.745964,-6.06738e-08,0
0.745964,-6.06739e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
0.745964,-6.0674e-08,0
15.2926,1.77365e-06,0
15.589,0.40975,0
15.8922,0.552107,0
15.8881,0.679578,0
15.8851,0.771768,0
15.8829,0.840394,0
15.8812,0.892138,0
15.8799,0.931158,0
15.879,0.960551,0
15.8783,0.982686,0
15.8777,0.999356,0
15.8773,1.01191,0
15.877,1.02137,0
15.8768,1.02849,0
15.8766,1.03385,0
15.8765,1.03789,0
15.8764,1.04093,0
15.8763,1.04322,0
15.8762,1.04494,0
15.8762,1.04624,0
15.8762,1.04722,0
15.8761,1.04796,0
15.8761,1.04851,0
15.8761,1.04893,0
15.8761,1.04925,0
15.8761,1.04948,0
15.8761,1.04966,0
15.8761,1.0498,0
15.8761,1.0499,0
15.8761,1.04997,0
15.8761,1.05003,0
15.8761,1.05007,0
15.8761,1.05011,0
15.8761,1.05013,0
15.8761,1.05015,0
29.3935,1.05016,0
29.7565,1.14428,0
30.0639,1.1848,0
30.4586,1.2104,0
30.9522,1.23041,0
31.4463,1.25097,0
31.7921,1.27076,0
32.1396,1.28903,0
32.431,1.30573,0
32.8024,1.32178,0
33.2339,1.33847,0
33.6529,1.35843,0
34.004,1.37826,0
34.3379,1.39813,0
34.7319,1.41645,0
35.1425,1.43756,0
35.5666,1.45859,0
35.96,1.48198,0
36.289,1.50397,0
36.5954,1.52541,0
36.9248,1.54498,0
37.3468,1.56588,0
37.7828,1.58892,0
38.1719,1.61481,0
38.462,1.63893,0
38.7808,1.66079,0
39.1712,1.68165,0
39.5559,1.70609,0
39.9911,1.72993,0
40.3525,1.7573,0
40.6599,1.78196,0
40.9599,1.80543,0
41.3182,1.82715,0
41.7608,1.85163,0
42.2306,1.87871,0
42.6845,1.90945,0
43.0117,1.93933,0
43.4057,1.96613,0
43.7594,1.99299,0
44.1324,2.01985,0
44.5561,2.04582,0
44.945,2.07516,0
45.2622,2.10282,0
45.5884,2.12886,0
45.5884,2.17817,0
46.348,2.19562,0
46.348,2.27409,0
47.2708,2.29809,0
