timestamp,pos_x,pos_y,pos_z,roll,pitch,yaw,vel_x,vel_y,vel_z
84.085907,72.507500,-66.889343,-0.003773,0.336888,-0.002684,-169.139740,-6.468851,-1.053674,-0.001003
84.135907,72.182404,-66.943649,-0.004009,0.301018,0.044164,-169.445160,-6.525929,-1.054945,-0.001365
84.185907,71.850899,-66.998169,-0.004241,0.271731,0.086743,-169.738159,-6.695001,-1.064693,-0.001499
84.235907,71.518143,-67.047134,-0.004300,0.351426,0.093539,-170.147858,-6.606499,-0.882819,0.000425
84.285907,71.186691,-67.090988,-0.004149,0.413250,0.077174,-170.727707,-6.655426,-0.820242,0.001987
84.335907,70.860313,-67.133423,-0.003931,0.384737,0.037921,-171.201874,-6.458983,-0.796179,0.000852
84.385907,70.538452,-67.174492,-0.003786,0.341493,-0.002930,-171.604782,-6.449056,-0.774163,-0.000556
84.435907,70.222679,-67.213676,-0.003670,0.299668,-0.048003,-171.904724,-6.251723,-0.740571,-0.001201
84.485907,69.908913,-67.251541,-0.003657,0.269733,-0.070160,-172.182312,-6.313054,-0.725782,-0.001409
84.535907,69.596428,-67.283615,-0.003641,0.347849,-0.081054,-172.571365,-6.224006,-0.550037,0.000630
84.585907,69.280533,-67.312599,-0.003631,0.380886,-0.061950,-173.087631,-6.386169,-0.545235,0.001477
84.635907,68.961388,-67.342590,-0.003715,0.327767,-0.032990,-173.450333,-6.379258,-0.566014,-0.000199
84.685907,68.634903,-67.372711,-0.003944,0.285328,0.015682,-173.751648,-6.621059,-0.573057,-0.001219
84.735907,68.301216,-67.402580,-0.004200,0.253502,0.066232,-173.992722,-6.713947,-0.571565,-0.001423
84.785907,67.962029,-67.432213,-0.004407,0.228479,0.102883,-174.233398,-6.826200,-0.566406,-0.001390
84.835907,67.625626,-67.456207,-0.004386,0.307424,0.089305,-174.582413,-6.655494,-0.392831,0.000505
84.885907,67.292946,-67.477325,-0.004190,0.323627,0.057449,-175.026901,-6.666365,-0.397976,0.001328
84.935907,66.966469,-67.499535,-0.004009,0.255046,0.010341,-175.285767,-6.454275,-0.415323,-0.000605
84.985907,66.644989,-67.521034,-0.003915,0.210407,-0.032532,-175.489838,-6.432400,-0.401007,-0.001474
85.035907,66.330254,-67.541290,-0.003822,0.180725,-0.077632,-175.627808,-6.222788,-0.382128,-0.001433
85.085907,66.018044,-67.560783,-0.003811,0.161801,-0.098512,-175.771912,-6.275922,-0.371953,-0.001222
85.135907,65.707703,-67.579765,-0.003842,0.140189,-0.105076,-175.862793,-6.172830,-0.366311,-0.001056
85.185907,65.394348,-67.594330,-0.003927,0.223543,-0.083888,-176.133804,-6.327062,-0.218526,0.000933
85.235907,65.078125,-67.607719,-0.003959,0.227030,-0.053556,-176.425964,-6.319537,-0.260561,0.001209
85.285907,64.755127,-67.623238,-0.004141,0.170616,-0.004064,-176.608292,-6.541895,-0.296771,-0.000584
85.335907,64.426041,-67.638893,-0.004372,0.135057,0.044041,-176.710037,-6.605331,-0.298846,-0.001199
85.385907,64.090385,-67.654282,-0.004593,0.121408,0.088376,-176.833466,-6.775293,-0.293410,-0.001031
85.435907,63.753845,-67.665611,-0.004640,0.187742,0.097911,-177.056381,-6.672804,-0.179609,0.000684
85.485907,63.418972,-67.676804,-0.004541,0.175074,0.083950,-177.291275,-6.714063,-0.211584,0.000591
85.535907,63.089603,-67.688614,-0.004402,0.130691,0.043932,-177.402130,-6.508313,-0.221745,-0.000611
85.585907,62.765259,-67.699913,-0.004287,0.108319,0.000826,-177.502762,-6.491351,-0.210668,-0.000931
85.635907,62.447323,-67.710579,-0.004157,0.092102,-0.045714,-177.557968,-6.288860,-0.203141,-0.000812
85.685907,62.131645,-67.720894,-0.004108,0.082695,-0.068882,-177.631866,-6.346720,-0.196919,-0.000650
85.735907,61.817558,-67.730995,-0.004104,0.069838,-0.077789,-177.663834,-6.250561,-0.197022,-0.000561
85.785907,61.500233,-67.738136,-0.004172,0.127555,-0.058227,-177.833725,-6.408829,-0.104676,0.000790
85.835907,61.179768,-67.745415,-0.004230,0.117323,-0.029759,-177.976013,-6.403142,-0.143073,0.000592
85.885907,60.852253,-67.753838,-0.004410,0.085412,0.017642,-178.068207,-6.634484,-0.161025,-0.000414
85.935907,60.518139,-67.762321,-0.004618,0.066579,0.065413,-178.112625,-6.714258,-0.163463,-0.000692
85.985907,60.178539,-67.770668,-0.004783,0.060598,0.101476,-178.184723,-6.834384,-0.157991,-0.000557
86.035907,59.841282,-67.776527,-0.004754,0.098940,0.092549,-178.296829,-6.672551,-0.094245,0.000467
86.085907,59.507492,-67.782410,-0.004619,0.091548,0.063910,-178.422379,-6.684948,-0.110753,0.000348
86.135907,59.180008,-67.788605,-0.004449,0.066325,0.016720,-178.467682,-6.470029,-0.117713,-0.000337
86.185907,58.857708,-67.794533,-0.004310,0.055500,-0.027184,-178.524231,-6.446780,-0.109442,-0.000479
86.235907,58.542240,-67.800110,-0.004161,0.045781,-0.073083,-178.541794,-6.236053,-0.107803,-0.000436
86.285907,58.229340,-67.805527,-0.004101,0.041403,-0.094632,-178.582458,-6.288350,-0.103036,-0.000342
86.335907,57.918358,-67.810852,-0.004090,0.033566,-0.101742,-178.585648,-6.184798,-0.105478,-0.000323
86.385907,57.604317,-67.816208,-0.004188,0.030586,-0.079285,-178.615509,-6.342049,-0.103920,-0.000246
86.435907,57.287323,-67.819695,-0.004292,0.065689,-0.048556,-178.691193,-6.334179,-0.054096,0.000607
86.485907,56.963528,-67.823601,-0.004443,0.060392,0.000458,-178.788666,-6.555898,-0.075756,0.000382
86.535907,56.633858,-67.828178,-0.004617,0.039252,0.047080,-178.817245,-6.608643,-0.089540,-0.000253
86.585907,56.297958,-67.832787,-0.004791,0.032292,0.088963,-178.863281,-6.776278,-0.086011,-0.000376
86.635907,55.961349,-67.837250,-0.004842,0.025914,0.098259,-178.871811,-6.675826,-0.087200,-0.000315
86.685907,55.626366,-67.840080,-0.004788,0.055984,0.083950,-178.958786,-6.715687,-0.039768,0.000353
86.735907,55.296875,-67.842934,-0.004618,0.049169,0.043966,-179.009125,-6.510684,-0.056775,0.000276
86.785907,54.972328,-67.846115,-0.004462,0.035706,0.001380,-179.053696,-6.495117,-0.058281,-0.000177
86.835907,54.654160,-67.849159,-0.004305,0.025455,-0.044704,-179.054184,-6.293404,-0.059307,-0.000324
86.885907,54.338223,-67.852058,-0.004235,0.023587,-0.067564,-179.081314,-6.351621,-0.054044,-0.000248
86.935907,54.023861,-67.854904,-0.004213,0.018302,-0.076327,-179.074783,-6.256014,-0.057596,-0.000218
86.985907,53.706192,-67.857803,-0.004298,0.017253,-0.055939,-179.097061,-6.415981,-0.055382,-0.000159
87.035907,53.385334,-67.859650,-0.004401,0.036484,-0.027184,-179.135086,-6.411821,-0.028913,0.000320
87.085907,53.057446,-67.861771,-0.004559,0.033939,0.019896,-179.196777,-6.640502,-0.040550,0.000196
87.135907,52.723171,-67.864304,-0.004732,0.021038,0.066280,-179.210205,-6.712320,-0.050326,-0.000170
87.185907,52.383511,-67.866867,-0.004873,0.017868,0.101503,-179.247025,-6.836028,-0.046189,-0.000223
87.235907,52.046009,-67.869293,-0.004854,0.013036,0.093553,-179.241379,-6.678777,-0.048373,-0.000193
87.285907,51.711933,-67.870705,-0.004749,0.031964,0.065187,-179.293427,-6.689918,-0.017693,0.000222
87.335907,51.384262,-67.872108,-0.004559,0.027690,0.017588,-179.313828,-6.473218,-0.028934,0.000169
87.385907,51.061794,-67.873711,-0.004395,0.020677,-0.026610,-179.345444,-6.450126,-0.027857,-0.000089
87.435907,50.746143,-67.875237,-0.004232,0.013483,-0.072543,-179.337555,-6.239735,-0.030788,-0.000191
87.485907,50.433060,-67.876694,-0.004160,0.012798,-0.094113,-179.356506,-6.292078,-0.026342,-0.000141
87.535907,50.121876,-67.878136,-0.004141,0.008703,-0.101196,-179.341858,-6.188724,-0.030610,-0.000146
87.585907,49.807632,-67.879623,-0.004230,0.008892,-0.078766,-179.356857,-6.346027,-0.027978,-0.000090
87.635907,49.490414,-67.880516,-0.004343,0.019674,-0.047791,-179.370621,-6.338676,-0.014273,0.000188
87.685907,49.166397,-67.881599,-0.004515,0.019074,0.001229,-179.412582,-6.560377,-0.019919,0.000119
87.735907,48.836487,-67.882957,-0.004688,0.010588,0.047791,-179.415512,-6.612917,-0.027745,-0.000119
87.785907,48.500427,-67.884369,-0.004849,0.009482,0.089291,-179.444702,-6.778635,-0.024344,-0.000138
87.835907,48.163807,-67.885727,-0.004886,0.005772,0.097692,-179.437408,-6.675172,-0.027736,-0.000124
87.885907,47.828896,-67.886993,-0.004837,0.007158,0.082932,-179.452835,-6.713929,-0.022530,-0.000061
87.935907,47.499516,-67.887650,-0.004685,0.015523,0.042641,-179.457657,-6.507852,-0.010590,0.000174
87.985907,47.175110,-67.888306,-0.004518,0.016407,-0.000061,-179.491623,-6.492044,-0.010291,0.000147
88.035907,46.857113,-67.889053,-0.004345,0.009320,-0.046138,-179.483398,-6.289732,-0.016155,-0.000053
88.085907,46.541367,-67.889786,-0.004264,0.008244,-0.068999,-179.499786,-6.347521,-0.012267,-0.000085
88.135907,46.227222,-67.890518,-0.004236,0.004515,-0.077666,-179.483353,-6.251330,-0.016682,-0.000101
88.185907,45.909790,-67.891289,-0.004317,0.005315,-0.057189,-179.497574,-6.411181,-0.013675,-0.000062
88.235907,45.589169,-67.891708,-0.004423,0.011355,-0.028236,-179.501923,-6.407235,-0.006839,0.000098
88.285907,45.261555,-67.892273,-0.004593,0.011505,0.018885,-179.533981,-6.634479,-0.009612,0.000073
88.335907,44.927654,-67.893036,-0.004764,0.005492,0.064955,-179.533691,-6.702921,-0.016083,-0.000087
88.385907,44.588333,-67.893837,-0.004900,0.005515,0.100322,-179.561386,-6.830150,-0.012264,-0.000097
88.435907,44.250957,-67.894569,-0.004879,0.002224,0.093635,-179.548294,-6.676991,-0.015907,-0.000091
88.485907,43.916908,-67.895187,-0.004781,0.004371,0.066273,-179.559906,-6.689923,-0.009978,-0.000032
88.535907,43.589203,-67.895393,-0.004605,0.009477,0.019186,-179.555878,-6.473768,-0.003439,0.000121
88.585907,43.266689,-67.895607,-0.004434,0.010736,-0.024930,-179.583115,-6.451149,-0.001639,0.000111
88.635907,42.950981,-67.895882,-0.004262,0.005061,-0.070891,-179.571075,-6.241065,-0.007452,-0.000031
88.685907,42.637825,-67.896179,-0.004184,0.004679,-0.092583,-179.584457,-6.293623,-0.003756,-0.000051
88.735907,42.326572,-67.896477,-0.004161,0.001445,-0.099823,-179.564850,-6.190561,-0.008455,-0.000084
88.785907,42.012241,-67.896812,-0.004247,0.002630,-0.077543,-179.575760,-6.347894,-0.005387,-0.000041
88.835907,41.694920,-67.897217,-0.004364,0.000111,-0.046691,-179.560532,-6.340518,-0.010318,-0.000063
88.885907,41.370796,-67.897385,-0.004544,0.008313,0.002220,-179.588852,-6.562858,0.001108,0.000112
88.935907,41.040733,-67.897682,-0.004712,0.005240,0.048938,-179.591812,-6.617899,-0.007627,0.000046
88.985907,40.704510,-67.898125,-0.004867,0.003979,0.090357,-179.618317,-6.781675,-0.005968,-0.000057
89.035907,40.367840,-67.898567,-0.004899,0.000205,0.098041,-179.606262,-6.674979,-0.010069,-0.000085
89.085907,40.033024,-67.898918,-0.004844,0.002278,0.082358,-179.617661,-6.711206,-0.004663,-0.000038
89.135907,39.703823,-67.898941,-0.004690,0.005735,0.041377,-179.609070,-6.504188,-0.000655,0.000087
89.185907,39.379631,-67.898941,-0.004527,0.007643,-0.001591,-179.631149,-6.487535,0.002329,0.000095
89.235907,39.061890,-67.898987,-0.004353,0.003127,-0.047852,-179.616882,-6.284283,-0.003036,-0.000018
89.285907,38.746441,-67.899055,-0.004270,0.003304,-0.070733,-179.629272,-6.341475,0.000656,-0.000037
89.335907,38.432617,-67.899147,-0.004240,0.000191,-0.079401,-179.609344,-6.244540,-0.004209,-0.000071
89.385907,38.115532,-67.899269,-0.004319,0.001475,-0.058869,-179.620483,-6.404006,-0.001061,-0.000026
89.435907,37.795292,-67.899460,-0.004429,-0.001007,-0.029821,-179.605820,-6.399379,-0.006100,-0.000041
89.485907,37.468063,-67.899490,-0.004603,0.005484,0.017451,-179.630249,-6.626841,0.002966,0.000071
89.535907,37.134533,-67.899635,-0.004771,0.002785,0.063814,-179.630844,-6.696212,-0.004539,0.000019
89.585907,36.795498,-67.899895,-0.004906,0.002376,0.099912,-179.656921,-6.825959,-0.002172,-0.000049
89.635907,36.458206,-67.900124,-0.004888,-0.001099,0.094407,-179.641357,-6.675710,-0.006296,-0.000045
89.685907,36.124203,-67.900261,-0.004790,0.001430,0.067605,-179.650787,-6.688977,-0.000360,-0.000031
89.735907,35.796516,-67.900124,-0.004615,0.003925,0.020730,-179.639450,-6.473574,0.001892,0.000059
89.785907,35.474010,-67.899986,-0.004448,0.005802,-0.023400,-179.660004,-6.451040,0.005158,0.000073
89.835907,35.158302,-67.899895,-0.004275,0.001590,-0.069518,-179.644562,-6.240998,-0.000343,-0.000026
89.885907,34.845150,-67.899811,-0.004196,0.001951,-0.091374,-179.655792,-6.293587,0.003275,-0.000032
89.935907,34.533882,-67.899757,-0.004170,-0.000977,-0.098812,-179.634232,-6.190557,-0.001717,-0.000060
89.985907,34.219551,-67.899750,-0.004254,0.000485,-0.076717,-179.643494,-6.347951,0.001445,-0.000030
90.035907,33.902233,-67.899803,-0.004369,-0.001740,-0.045988,-179.626831,-6.340664,-0.003528,-0.000005
90.085907,33.578106,-67.899742,-0.004550,0.004056,0.002794,-179.649231,-6.562840,0.004517,0.000041
90.135907,33.248055,-67.899780,-0.004719,0.001431,0.049328,-179.646881,-6.617057,-0.002666,0.000010
90.185907,32.911854,-67.899940,-0.004874,0.001425,0.090582,-179.671005,-6.781114,-0.000331,-0.000044
90.235907,32.575203,-67.900093,-0.004903,-0.001770,0.098280,-179.657578,-6.674862,-0.004607,-0.000006
90.285907,32.240379,-67.900162,-0.004845,0.000532,0.082673,-179.667740,-6.711515,0.000644,-0.000020
90.335907,31.911150,-67.900162,-0.004695,-0.000641,0.041821,-179.649231,-6.504952,-0.001848,-0.000025
90.385907,31.586924,-67.899933,-0.004535,0.005444,-0.001161,-179.668915,-6.488282,0.008364,0.000085
90.435907,31.269142,-67.899712,-0.004359,0.002606,-0.047395,-179.656448,-6.285148,0.001746,0.000035
90.485907,30.953644,-67.899574,-0.004274,0.002188,-0.070317,-179.668442,-6.342475,0.004427,-0.000014
90.535907,30.639771,-67.899460,-0.004244,-0.001160,-0.079012,-179.647400,-6.245684,-0.000581,-0.000059
90.585907,30.322626,-67.899406,-0.004322,0.000228,-0.058528,-179.657471,-6.405230,0.002672,-0.000037
90.635907,30.002319,-67.899414,-0.004431,-0.002014,-0.029506,-179.642181,-6.400613,-0.002301,-0.000003
90.685907,29.675022,-67.899315,-0.004605,0.003116,0.017758,-179.663223,-6.628366,0.004845,0.000023
90.735907,29.341406,-67.899323,-0.004776,0.000731,0.064190,-179.661011,-6.698319,-0.001753,-0.000010
90.785907,29.002298,-67.899422,-0.004910,0.001031,0.100199,-179.686050,-6.826995,0.000995,-0.000015
90.835907,28.664995,-67.899490,-0.004889,-0.002167,0.094366,-179.669632,-6.675712,-0.003284,0.000020
90.885907,28.331001,-67.899467,-0.004788,0.000490,0.067359,-179.678314,-6.688891,0.002601,-0.000011
90.935907,28.003313,-67.899361,-0.004616,-0.000641,0.020443,-179.659592,-6.473556,-0.000131,-0.000033
90.985907,27.680815,-67.899078,-0.004451,0.004844,-0.023714,-179.679321,-6.450818,0.009261,0.000078
91.035907,27.365120,-67.898819,-0.004276,0.001797,-0.069825,-179.666168,-6.240684,0.002582,0.000017
91.085907,27.051979,-67.898628,-0.004196,0.001504,-0.091668,-179.677429,-6.293270,0.005314,-0.000014
91.135907,26.740732,-67.898468,-0.004170,-0.001678,-0.099058,-179.655243,-6.190262,0.000275,-0.000040
91.185907,26.426414,-67.898361,-0.004253,-0.000153,-0.076963,-179.663971,-6.347545,0.003546,-0.000027
91.235907,26.109116,-67.898308,-0.004368,-0.002228,-0.046234,-179.647125,-6.339698,-0.001388,0.000016
91.285907,25.784994,-67.898338,-0.004549,-0.000732,0.002650,-179.660843,-6.563077,0.000836,0.000000
91.335907,25.454863,-67.898270,-0.004724,0.000799,0.049731,-179.657761,-6.622150,0.000941,-0.000020
91.385907,25.118505,-67.898277,-0.004878,0.002323,0.091552,-179.685867,-6.784784,0.002399,0.000008
91.435907,24.781738,-67.898346,-0.004906,-0.001678,0.099058,-179.673279,-6.676139,-0.002983,0.000001
91.485907,24.446918,-67.898338,-0.004845,0.000233,0.082741,-179.683060,-6.710441,0.002231,-0.000004
91.535907,24.117811,-67.898239,-0.004692,-0.000916,0.041077,-179.664230,-6.502110,-0.000179,-0.000011
91.585907,23.793756,-67.898094,-0.004532,0.001543,-0.002350,-179.677002,-6.484567,0.005057,-0.000010
91.635907,23.476192,-67.897812,-0.004357,0.001934,-0.048897,-179.663422,-6.280446,0.004237,0.000025
91.685907,23.160946,-67.897568,-0.004270,0.002884,-0.071901,-179.678055,-6.337198,0.006390,0.000039
91.735907,22.847355,-67.897392,-0.004238,-0.000885,-0.080658,-179.657959,-6.239648,0.000669,-0.000046
91.785907,22.530527,-67.897270,-0.004316,0.000199,-0.060153,-179.668091,-6.398870,0.003885,-0.000027
91.835907,22.210556,-67.897209,-0.004425,-0.002075,-0.031036,-179.652664,-6.393915,-0.001023,0.000006
91.885907,21.883617,-67.897217,-0.004599,-0.000641,0.016317,-179.667023,-6.620926,0.001181,-0.000005
91.935907,21.550402,-67.897148,-0.004772,0.000648,0.062708,-179.664764,-6.689578,0.001099,-0.000021
91.985907,21.211605,-67.897148,-0.004907,0.002211,0.099311,-179.693100,-6.822414,0.002873,0.000008
92.035907,20.874363,-67.897171,-0.004891,-0.001678,0.094974,-179.678436,-6.675333,-0.002253,-0.000004
92.085907,20.540373,-67.897110,-0.004793,0.000504,0.068725,-179.687469,-6.688896,0.003456,-0.000006
92.135907,20.212675,-67.896965,-0.004622,-0.000671,0.022055,-179.668793,-6.473917,0.000812,-0.000023
92.185907,19.890152,-67.896774,-0.004458,0.001575,-0.022096,-179.682480,-6.451450,0.005848,0.000003
92.235907,19.574425,-67.896477,-0.004285,0.001563,-0.068357,-179.668655,-6.241376,0.004527,0.000031
92.285907,19.261251,-67.896217,-0.004202,0.002468,-0.090391,-179.682663,-6.294087,0.006774,0.000030
92.335907,18.949961,-67.896011,-0.004174,-0.001129,-0.097931,-179.661621,-6.191144,0.001104,-0.000047
92.385907,18.635599,-67.895866,-0.004257,0.000073,-0.076020,-179.670639,-6.348580,0.004326,-0.000019
92.435907,18.318245,-67.895767,-0.004371,-0.002045,-0.045373,-179.653961,-6.341332,-0.000525,0.000011
92.485907,17.994080,-67.895744,-0.004551,-0.000519,0.003306,-179.668396,-6.563562,0.001831,-0.000000
92.535907,17.663984,-67.895645,-0.004724,0.000484,0.049792,-179.664871,-6.618160,0.001261,-0.000020
92.585907,17.327745,-67.895630,-0.004877,0.001975,0.090964,-179.691803,-6.781808,0.002926,-0.000001
92.635907,16.991083,-67.895668,-0.004904,-0.001740,0.098450,-179.679123,-6.674851,-0.002216,0.000010
92.685907,16.656282,-67.895622,-0.004845,0.000247,0.082604,-179.689087,-6.710928,0.002980,-0.000001
92.735907,16.327089,-67.895500,-0.004694,-0.000916,0.041589,-179.670380,-6.504120,0.000508,-0.000005
92.785907,16.002903,-67.895317,-0.004535,0.001567,-0.001407,-179.683136,-6.487446,0.005766,-0.000005
92.835907,15.685172,-67.895004,-0.004361,0.002050,-0.047729,-179.669830,-6.284048,0.005058,0.000042
92.885907,15.369729,-67.894722,-0.004275,0.003041,-0.070651,-179.684753,-6.341295,0.007231,0.000029
92.935907,15.055918,-67.894508,-0.004243,-0.000732,-0.079380,-179.664993,-6.244294,0.001517,-0.000045
92.985907,14.738846,-67.894348,-0.004321,0.000373,-0.058869,-179.675446,-6.403835,0.004782,-0.000029
93.035907,14.418612,-67.894234,-0.004429,-0.001892,-0.029821,-179.660446,-6.399548,-0.000092,0.000009
93.085907,14.091404,-67.894196,-0.004604,-0.000458,0.017417,-179.675217,-6.626056,0.002167,-0.000006
93.135907,13.757960,-67.894234,-0.004774,-0.002594,0.063466,-179.667114,-6.692717,-0.002394,0.000028
93.185907,13.419004,-67.894325,-0.004905,-0.000885,0.099564,-179.689651,-6.824882,0.001090,0.000009
93.235907,13.082058,-67.889732,-0.004848,0.102794,0.092365,-179.851883,-6.662998,0.149562,0.001733
93.285907,12.750240,-67.873932,-0.004499,0.348966,0.056827,179.504395,-6.622841,0.439636,0.005903
93.335907,12.428041,-67.844208,-0.003823,0.655026,-0.004733,178.357086,-6.341626,0.743267,0.009970
93.385907,12.114491,-67.801453,-0.003025,0.917400,-0.061308,176.764709,-6.252400,1.037054,0.011134
93.435907,11.807770,-67.753578,-0.002372,0.969328,-0.104645,175.235321,-6.069006,1.082657,0.007950
93.485907,11.501697,-67.702827,-0.002112,0.913291,-0.113005,173.922165,-6.152390,1.164346,0.002696
93.535907,11.195866,-67.648834,-0.002121,0.832440,-0.106230,172.862701,-6.084937,1.189652,-0.000656
93.585907,10.885995,-67.590797,-0.002348,0.765352,-0.072899,171.935776,-6.249072,1.282518,-0.002508
93.635907,10.572311,-67.529457,-0.002649,0.692990,-0.034424,171.167206,-6.251960,1.308868,-0.003249
93.685907,10.250137,-67.464226,-0.003051,0.629517,0.024821,170.488907,-6.523443,1.402525,-0.003608
93.735907,9.920395,-67.395767,-0.003445,0.563997,0.081375,169.915985,-6.611866,1.439955,-0.003576
93.785907,9.585905,-67.324944,-0.003759,0.501041,0.116967,169.405014,-6.717234,1.485691,-0.003506
93.835907,9.254435,-67.253670,-0.003883,0.432626,0.103423,169.022903,-6.551054,1.454476,-0.003321
93.885907,8.926879,-67.182152,-0.003921,0.377882,0.069606,168.685883,-6.545518,1.475401,-0.003038
93.935907,8.606505,-67.111252,-0.003862,0.325804,0.015354,168.435440,-6.319024,1.430732,-0.002607
93.985907,8.291842,-67.040825,-0.003806,0.283944,-0.033782,168.200699,-6.286764,1.440590,-0.002312
94.035907,7.984097,-66.971313,-0.003732,0.242908,-0.081908,168.036392,-6.078407,1.394634,-0.001941
94.085907,7.679071,-66.901924,-0.003739,0.211442,-0.104126,167.875977,-6.124769,1.417115,-0.001622
94.135907,7.376068,-66.832565,-0.003786,0.180415,-0.111141,167.773727,-6.022525,1.392761,-0.001365
94.185907,7.070221,-66.762230,-0.003933,0.157965,-0.088130,167.660812,-6.172492,1.436090,-0.001113
94.235907,6.761580,-66.691032,-0.004101,0.134464,-0.056492,167.590256,-6.163634,1.431602,-0.000929
94.285907,6.446360,-66.618156,-0.004328,0.117596,-0.006468,167.502686,-6.380384,1.487489,-0.000754
94.335907,6.125258,-66.543808,-0.004542,0.099219,0.042129,167.450012,-6.442439,1.498810,-0.000637
94.385907,5.797867,-66.467911,-0.004736,0.086894,0.086532,167.374207,-6.604374,1.541961,-0.000535
94.435907,5.469709,-66.391724,-0.004799,0.071360,0.097228,167.344116,-6.505883,1.514902,-0.000468
94.485907,5.143251,-66.315758,-0.004769,0.062562,0.083280,167.298706,-6.541412,1.529707,-0.000378
94.535907,4.822366,-66.240929,-0.004634,0.051999,0.042559,167.288239,-6.338612,1.480629,-0.000285
94.585907,4.506486,-66.167114,-0.004485,0.046557,-0.000888,167.251526,-6.319852,1.482808,-0.000200
94.635907,4.196906,-66.094719,-0.004321,0.037204,-0.047429,167.250458,-6.122889,1.432562,-0.000191
94.685907,3.889557,-66.022804,-0.004244,0.032638,-0.070467,167.224243,-6.177645,1.449749,-0.000150
94.735907,3.583793,-65.951256,-0.004219,0.025020,-0.079258,167.232742,-6.084599,1.423030,-0.000171
94.785907,3.274844,-65.878975,-0.004303,0.022506,-0.058781,167.212219,-6.238966,1.462776,-0.000107
94.835907,2.961833,-65.811630,-0.004391,-0.109283,-0.031098,167.439255,-6.263804,1.286163,0.001591
94.885907,2.640962,-65.752075,-0.004345,-0.313141,0.012042,168.019058,-6.506280,1.127391,0.005379
94.935907,2.313617,-65.694633,-0.004223,-0.392212,0.056964,168.704956,-6.583418,1.096639,0.005209
94.985907,1.980269,-65.637016,-0.004180,-0.378052,0.095602,169.257401,-6.727541,1.109081,0.002585
95.035907,1.647643,-65.580498,-0.004118,-0.344086,0.095349,169.737656,-6.597148,1.070251,0.000511
95.085907,1.317781,-65.525703,-0.004046,-0.308838,0.071464,170.114365,-6.613513,1.054127,-0.000732
95.135907,0.994030,-65.473015,-0.003930,-0.278961,0.025231,170.457932,-6.401683,1.003149,-0.001210
95.185907,0.675273,-65.422096,-0.003835,-0.248383,-0.019227,170.716446,-6.381702,0.987704,-0.001471
95.235907,0.362713,-65.377388,-0.003690,-0.324005,-0.067168,171.129990,-6.188717,0.797379,0.000461
95.285907,0.052335,-65.338066,-0.003516,-0.388824,-0.091094,171.664673,-6.245768,0.734315,0.001904
95.335907,-0.256354,-65.299911,-0.003416,-0.374878,-0.098601,172.172592,-6.146583,0.711646,0.000925
95.385907,-0.568309,-65.262238,-0.003499,-0.336212,-0.076170,172.558334,-6.306977,0.717041,-0.000482
95.435907,-0.883482,-65.225288,-0.003663,-0.303680,-0.044676,172.903671,-6.308082,0.698811,-0.001085
95.485907,-1.205575,-65.188667,-0.003910,-0.273407,0.004467,173.169037,-6.523872,0.708709,-0.001371
95.535907,-1.533762,-65.157166,-0.004100,-0.359955,0.048392,173.609390,-6.565901,0.535440,0.000579
95.585907,-1.868468,-65.128716,-0.004166,-0.393707,0.089332,174.127823,-6.761074,0.534736,0.001559
95.635907,-2.204621,-65.099464,-0.004187,-0.342682,0.102589,174.541595,-6.686621,0.542614,-0.000123
95.685907,-2.539487,-65.070831,-0.004192,-0.291077,0.090869,174.834045,-6.716092,0.538233,-0.001316
95.735907,-2.868549,-65.043556,-0.004116,-0.256561,0.049252,175.107086,-6.501296,0.506028,-0.001553
95.785907,-3.192440,-65.017471,-0.004027,-0.224915,0.004180,175.309479,-6.484345,0.496462,-0.001557
95.835907,-3.510076,-64.996902,-0.003881,-0.300873,-0.044376,175.674866,-6.286258,0.324423,0.000497
95.885907,-3.825416,-64.979172,-0.003721,-0.316895,-0.068787,176.084061,-6.342534,0.333580,0.001159
95.935907,-4.139215,-64.960258,-0.003684,-0.259552,-0.077359,176.381989,-6.246164,0.347636,-0.000543
95.985907,-4.456415,-64.941605,-0.003820,-0.215759,-0.056554,176.569839,-6.409033,0.350717,-0.001377
96.035907,-4.776954,-64.923630,-0.004000,-0.192841,-0.026672,176.753067,-6.414757,0.335622,-0.001297
96.085907,-5.104484,-64.905945,-0.004236,-0.171478,0.020661,176.882156,-6.630748,0.340781,-0.001157
96.135907,-5.438033,-64.892960,-0.004409,-0.257080,0.063685,177.191238,-6.668318,0.187953,0.000870
96.185907,-5.777495,-64.881050,-0.004468,-0.256531,0.100609,177.512680,-6.840067,0.228745,0.001137
96.235907,-6.116033,-64.867424,-0.004467,-0.194244,0.099823,177.715820,-6.711439,0.250816,-0.000711
96.285907,-6.451194,-64.854057,-0.004433,-0.152588,0.073718,177.827637,-6.707985,0.250400,-0.001413
96.335907,-6.779307,-64.841499,-0.004314,-0.133667,0.023148,177.953384,-6.478362,0.230796,-0.001226
96.385907,-7.101842,-64.829521,-0.004192,-0.115631,-0.024418,178.032959,-6.451795,0.228957,-0.001016
96.435907,-7.417489,-64.821434,-0.004025,-0.178192,-0.072632,178.258850,-6.239719,0.112706,0.000712
96.485907,-7.730426,-64.813721,-0.003894,-0.166840,-0.095548,178.457443,-6.289813,0.146134,0.000538
96.535907,-8.041451,-64.805275,-0.003874,-0.129822,-0.102904,178.601028,-6.185702,0.152567,-0.000517
