11.126839,-39190.296875,-79776.726562,-16028.639648,0.000543,0.000001,-0.000001
11.176839,-3.427095,0.000000,9.286072,0.001981,0.000000,-0.000000
11.226839,-3.399708,0.000000,9.152020,-0.001417,-0.000000,0.000000
11.276839,-3.316758,0.000000,9.089911,0.000416,0.000000,0.000001
11.326839,-3.342762,0.000000,9.070383,-0.000652,0.000001,-0.000000
11.376839,-3.385829,0.000000,9.072586,0.000050,-0.000000,0.000001
11.426839,-3.445038,0.000000,9.086535,-0.001183,-0.000001,-0.000001
11.476839,-3.274510,0.000000,9.104447,0.000403,-0.000001,-0.000000
11.526839,-3.318043,0.000000,9.123534,0.002069,0.000000,0.000001
11.576839,-3.475590,0.000000,9.140860,-0.000038,0.000001,-0.000001
11.676839,-3.105273,0.029682,9.258009,-0.006915,-0.010743,-0.005466
11.726839,1.023231,0.069884,10.756378,-0.021811,-0.030639,-0.030182
11.776839,2.141639,-0.480393,11.226510,-0.018454,-0.030106,-0.030615
11.826839,1.838254,-0.737848,11.101293,-0.024893,-0.019254,-0.053293
11.876839,0.254828,-0.591971,10.550147,-0.024495,-0.009783,-0.062779
11.926839,-0.093297,-0.307176,10.351768,-0.026804,-0.002093,-0.072945
11.976839,-0.445024,-0.209223,10.284440,-0.026208,-0.000994,-0.063863
12.026839,-1.166217,-0.554086,10.028820,0.011868,0.003010,-0.021851
12.076839,-0.968103,1.038750,10.057572,-0.020054,-0.000883,-0.042686
12.126839,-0.010124,0.164061,10.393979,-0.014310,-0.006374,-0.035011
12.176839,-0.075633,-0.111546,10.417916,-0.021869,-0.002822,-0.052675
12.226839,0.047587,-0.100328,10.395426,-0.013583,-0.004239,-0.035255
12.276839,-0.161263,-0.036894,10.344829,-0.019997,-0.000749,-0.048273
12.326839,-0.298090,-0.098156,10.369724,-0.009744,-0.000602,-0.023320
12.376839,-0.658105,-0.042024,10.209103,-0.017068,0.001500,-0.044791
12.426839,-0.464512,-0.070096,10.229271,-0.005620,0.000070,-0.019123
12.476839,-0.196227,-0.013053,10.342254,-0.016129,-0.002188,-0.040233
12.526839,0.330055,-0.636324,10.468106,0.057762,-0.003664,0.054482
12.576839,0.348112,2.315757,10.584627,-0.013912,-0.005809,-0.002632
12.626839,0.816503,0.041968,10.663049,-0.011465,-0.006878,-0.003120
12.676839,1.056126,-0.546116,10.746647,-0.003307,-0.006575,-0.006316
12.726839,0.895840,-0.126829,10.745888,-0.001389,-0.005079,-0.001960
12.776839,0.737158,-0.036211,10.701062,-0.002914,-0.003367,-0.003342
12.826839,0.693595,-0.035288,10.656693,-0.002916,-0.001985,-0.002913
12.876839,0.401998,-0.508375,10.617541,0.057651,-0.000364,0.064267
12.926839,0.575118,2.191141,10.598456,-0.007654,-0.000552,0.020075
12.976839,0.375837,-0.110981,10.590430,-0.009291,-0.000392,0.007301
13.026839,0.561241,-0.534532,10.624464,0.002134,-0.000171,0.010437
13.076839,-0.695201,-0.062059,10.148851,0.001070,0.018443,0.009344
13.126839,-3.253256,-0.004564,9.254716,0.003661,0.024673,0.008404
13.176839,-3.825914,-0.021458,9.050007,0.001884,0.023255,0.006794
13.226839,-3.404297,-0.403462,9.173651,0.039529,0.015859,0.045284
13.276839,-3.338924,1.407984,9.198295,0.002791,0.015226,0.030163
13.326839,-3.473678,0.218264,9.157423,0.000430,0.011017,0.016211
13.376839,-1.169984,-0.331315,10.034324,0.001155,-0.035653,0.011793
13.426839,5.483776,-0.145612,12.349234,0.001942,-0.038241,0.011280
13.476839,2.920455,-0.296861,11.421812,0.031762,-0.019592,0.040378
13.526839,1.776463,1.157908,11.074699,0.005115,-0.011101,0.027072
13.576839,1.374790,0.159157,10.839884,-0.001292,-0.004617,0.013641
13.626839,0.254227,-0.237709,10.491680,0.002927,0.007811,0.010788
13.676839,-1.957701,-0.097755,9.717093,0.001895,0.021098,0.009671
