timestamp,pos_x,pos_y,pos_z,roll,pitch,yaw,imu_pos_x,imu_pos_y,imu_pos_z,vel_x,vel_y,vel_z,uncertainty_x,uncertainty_y,uncertainty_z
48.376840,171.225443,-102.583548,-64.205574,-2.552992,-1.147006,79.403376,67.071075,-302.170457,-105.339374,-2082.141390,-3985.811729,-822.799764,0.088362,0.088362,0.088362
48.426840,171.274690,-102.279460,-64.209436,-2.281457,-1.124470,80.075750,67.120843,-301.877746,-105.344694,-2082.092014,-3985.883952,-822.782392,0.088362,0.088362,0.088362
48.476840,171.291476,-101.971765,-64.222879,-2.688804,-1.317210,81.161031,67.115800,-301.583780,-105.361559,-2083.177805,-3986.086406,-823.042452,0.088362,0.088362,0.088362
48.526840,171.316813,-101.658884,-64.239208,-2.151476,-1.051797,81.665683,67.128830,-301.284755,-105.381104,-2083.252919,-3986.259796,-823.164495,0.088362,0.088362,0.088362
48.576840,171.362131,-101.338395,-64.246901,-1.644090,-0.710857,82.047388,67.177803,-300.971921,-105.389688,-2082.780203,-3986.260741,-823.009597,0.088362,0.088362,0.088362
48.626840,171.407900,-101.017977,-64.251246,-1.239004,-0.432338,82.372863,67.228354,-300.657122,-105.394694,-2082.675537,-3986.374542,-822.955869,0.088362,0.088362,0.088362
48.676840,171.450930,-100.701386,-64.254601,-0.950977,-0.236999,82.646710,67.275059,-300.346042,-105.399181,-2082.656811,-3986.561298,-822.958698,0.088362,0.088362,0.088362
48.726840,171.491043,-100.389479,-64.257783,-0.603203,-0.119780,83.111136,67.320417,-300.040475,-105.404022,-2082.610265,-3986.781776,-822.988426,0.088362,0.088362,0.088362
48.776840,171.521876,-100.081221,-64.261000,-0.493301,-0.060158,83.572014,67.352840,-299.739047,-105.409301,-2082.764051,-3986.991357,-823.030353,0.088362,0.088362,0.088362
48.826840,171.548790,-99.774940,-64.264043,-0.435170,-0.042782,83.939262,67.378423,-299.440648,-105.414379,-2082.869069,-3987.188547,-823.067579,0.088362,0.088362,0.088362
48.876840,171.576120,-99.468074,-64.266639,-0.382333,-0.036113,84.231635,67.404865,-299.142392,-105.418720,-2082.878488,-3987.349041,-823.093532,0.088362,0.088362,0.088362
48.926840,171.603568,-99.158206,-64.268543,-0.325109,-0.035696,84.483535,67.431951,-298.841763,-105.421896,-2082.883382,-3987.473782,-823.105123,0.088362,0.088362,0.088362
48.976840,171.630687,-98.843194,-64.269708,-0.284430,-0.023614,84.697494,67.458691,-298.535891,-105.423839,-2082.897552,-3987.553713,-823.105911,0.088362,0.088362,0.088362
49.026840,171.657189,-98.523421,-64.270335,-0.115951,0.000784,85.114106,67.487624,-298.225131,-105.424926,-2082.861256,-3987.638748,-823.104360,0.088362,0.088362,0.088362
49.076840,171.676151,-98.201386,-64.271032,-0.152772,0.033660,85.499870,67.505752,-297.911188,-105.426226,-2083.028734,-3987.755348,-823.117813,0.088362,0.088362,0.088362
49.126840,171.693368,-97.880383,-64.272437,-0.198106,0.054974,85.764943,67.520060,-297.597609,-105.428667,-2083.121809,-3987.924468,-823.152705,0.088362,0.088362,0.088362
49.176840,171.712559,-97.563323,-64.274763,-0.202297,0.066712,85.957786,67.537862,-297.288046,-105.432592,-2083.110122,-3988.153269,-823.203090,0.088362,0.088362,0.088362
49.226840,171.732148,-97.250633,-64.277860,-0.182632,0.057462,86.120202,67.557038,-296.982993,-105.437768,-2083.110424,-3988.393396,-823.260099,0.088362,0.088362,0.088362
49.276840,171.751073,-96.942703,-64.281563,-0.167789,0.040203,86.255052,67.575633,-296.682836,-105.443931,-2083.130293,-3988.644055,-823.321419,0.088362,0.088362,0.088362
49.326840,171.769259,-96.638278,-64.285438,-0.147668,0.007461,86.370281,67.593446,-296.386837,-105.450341,-2083.152547,-3988.882669,-823.375552,0.088362,0.088362,0.088362
49.376840,171.786708,-96.335433,-64.289097,-0.042984,-0.019065,86.649343,67.612786,-296.092958,-105.456382,-2083.129447,-3989.093597,-823.418876,0.088362,0.088362,0.088362
49.426840,171.798401,-96.031101,-64.292098,-0.080214,-0.045569,86.902243,67.623427,-295.797815,-105.461341,-2083.265608,-3989.247653,-823.444870,0.088362,0.088362,0.088362
49.476840,171.809531,-95.723534,-64.294382,-0.120993,-0.055299,87.062101,67.632225,-295.499573,-105.465046,-2083.323515,-3989.369442,-823.458970,0.088362,0.088362,0.088362
49.526840,171.822226,-95.410847,-64.295808,-0.118376,-0.054752,87.179083,67.643475,-295.196382,-105.467349,-2083.321115,-3989.456945,-823.459352,0.088362,0.088362,0.088362
49.576840,171.836389,-95.091880,-64.296461,-0.103660,-0.031939,87.278318,67.657405,-294.886591,-105.468327,-2083.296426,-3989.514881,-823.450389,0.088362,0.088362,0.088362
49.626840,171.850166,-94.768241,-64.296773,-0.013832,0.005683,87.523398,67.673048,-294.571649,-105.468779,-2083.266822,-3989.595372,-823.446375,0.088362,0.088362,0.088362
49.676840,171.859102,-94.443433,-64.297541,-0.048445,0.048056,87.719799,67.681023,-294.254164,-105.470078,-2083.382878,-3989.718473,-823.466102,0.088362,0.088362,0.088362
49.726840,171.867926,-94.121743,-64.299302,-0.078731,0.069623,87.844241,67.688227,-293.939525,-105.473016,-2083.417512,-3989.921841,-823.509504,0.088362,0.088362,0.088362
49.776840,171.877961,-93.804904,-64.302033,-0.080360,0.076179,87.931346,67.697633,-293.629934,-105.477545,-2083.405862,-3990.163835,-823.564847,0.088362,0.088362,0.088362
49.826840,171.888352,-93.492902,-64.305514,-0.071637,0.059841,88.004666,67.707916,-293.325404,-105.483302,-2083.400910,-3990.409987,-823.625381,0.088362,0.088362,0.088362
49.876840,171.898240,-93.185563,-64.309500,-0.068872,0.036689,88.065869,67.717706,-293.025649,-105.489887,-2083.412912,-3990.654949,-823.687471,0.088362,0.088362,0.088362
49.926840,171.907786,-92.881810,-64.313548,-0.064824,0.000250,88.117932,67.727073,-292.730303,-105.496543,-2083.423327,-3990.894795,-823.740860,0.088362,0.088362,0.088362
49.976840,171.916875,-92.579410,-64.317266,-0.009091,-0.028365,88.275991,67.737409,-292.436863,-105.502641,-2083.407532,-3991.101054,-823.781873,0.088362,0.088362,0.088362
50.026840,171.922487,-92.275257,-64.320280,-0.039456,-0.053868,88.399547,67.742100,-292.141905,-105.507565,-2083.495497,-3991.249895,-823.805977,0.088362,0.088362,0.088362
50.076840,171.928336,-91.967460,-64.322513,-0.058933,-0.061306,88.474599,67.746731,-291.843334,-105.511153,-2083.515117,-3991.361534,-823.817456,0.088362,0.088362,0.088362
50.126840,171.935352,-91.654122,-64.323870,-0.059668,-0.058184,88.530000,67.753257,-291.539232,-105.513262,-2083.501569,-3991.435433,-823.814970,0.088362,0.088362,0.088362
50.176840,171.942784,-91.334668,-64.324446,-0.053496,-0.035680,88.577242,67.760524,-291.228965,-105.514087,-2083.496558,-3991.496849,-823.804342,0.088362,0.088362,0.088362
50.226840,171.949891,-91.010447,-64.324655,-0.008014,0.001348,88.714361,67.768703,-290.913497,-105.514362,-2083.481632,-3991.576576,-823.798323,0.088362,0.088362,0.088362
50.276840,171.954193,-90.685416,-64.325371,-0.031401,0.044517,88.817419,67.772262,-290.596067,-105.515562,-2083.552576,-3991.712402,-823.818137,0.088362,0.088362,0.088362
50.326840,171.958737,-90.363295,-64.327067,-0.048831,0.067267,88.878347,67.775826,-290.281141,-105.518401,-2083.567338,-3991.914507,-823.860597,0.088362,0.088362,0.088362
50.376840,171.964100,-90.045635,-64.329763,-0.049183,0.074527,88.919627,67.780852,-289.970506,-105.522896,-2083.557692,-3992.144232,-823.916593,0.088362,0.088362,0.088362
50.426840,171.969592,-89.732986,-64.333215,-0.043213,0.058583,88.954443,67.786304,-289.665168,-105.528633,-2083.555918,-3992.390665,-823.977397,0.088362,0.088362,0.088362
50.476840,171.974869,-89.425617,-64.337213,-0.039939,0.035664,88.983404,67.791540,-289.365433,-105.535261,-2083.561031,-3992.648946,-824.040905,0.088362,0.088362,0.088362
50.526840,171.979924,-89.122110,-64.341326,-0.033440,-0.001166,89.007963,67.796510,-289.070354,-105.542044,-2083.567178,-3992.894745,-824.096607,0.088362,0.088362,0.088362
50.576840,171.984716,-88.820113,-64.345139,-0.005383,-0.030961,89.094106,67.802026,-288.777233,-105.548307,-2083.557942,-3993.102453,-824.139618,0.088362,0.088362,0.088362
50.626840,171.987492,-88.516855,-64.348301,-0.019704,-0.057760,89.158556,67.804235,-288.483196,-105.553472,-2083.609617,-3993.261648,-824.166660,0.088362,0.088362,0.088362
50.676840,171.990596,-88.210023,-64.350671,-0.027457,-0.066473,89.195940,67.806669,-288.185484,-105.557291,-2083.616465,-3993.372584,-824.179814,0.088362,0.088362,0.088362
50.726840,171.994288,-87.898112,-64.352145,-0.029383,-0.065045,89.223187,67.810126,-287.882902,-105.559604,-2083.609404,-3993.457576,-824.178651,0.088362,0.088362,0.088362
50.776840,171.998166,-87.579840,-64.352780,-0.026449,-0.044080,89.246322,67.813927,-287.573842,-105.560532,-2083.607236,-3993.514602,-824.167753,0.088362,0.088362,0.088362
50.826840,172.002080,-87.256128,-64.352970,-0.024134,-0.009233,89.266466,67.817768,-287.258876,-105.560759,-2083.607960,-3993.580722,-824.159588,0.088362,0.088362,0.088362
50.876840,172.005852,-86.930655,-64.353505,-0.001599,0.036051,89.332463,67.822099,-286.941131,-105.561628,-2083.599617,-3993.700074,-824.173160,0.088362,0.088362,0.088362
50.926840,172.008149,-86.607233,-64.354918,-0.016221,0.064213,89.383232,67.824009,-286.624717,-105.564011,-2083.636863,-3993.881246,-824.210122,0.088362,0.088362,0.088362
50.976840,172.010516,-86.288329,-64.357391,-0.023346,0.076280,89.413696,67.825900,-286.312686,-105.568156,-2083.644969,-3994.109075,-824.264750,0.088362,0.088362,0.088362
51.026840,172.013284,-85.974947,-64.360693,-0.023171,0.064053,89.435159,67.828486,-286.006703,-105.573659,-2083.640614,-3994.367487,-824.325357,0.088362,0.088362,0.088362
51.076840,172.016065,-85.667205,-64.364662,-0.023360,0.043225,89.452396,67.831229,-285.706649,-105.580252,-2083.641093,-3994.634036,-824.391180,0.088362,0.088362,0.088362
51.126840,172.018841,-85.363398,-64.368842,-0.017512,0.006400,89.467261,67.833967,-285.410960,-105.587160,-2083.641950,-3994.875108,-824.449962,0.088362,0.088362,0.088362
51.176840,172.021230,-85.061679,-64.372815,-0.010003,-0.021984,89.516188,67.836673,-285.117709,-105.593714,-2083.643368,-3995.086221,-824.497459,0.088362,0.088362,0.088362
51.226840,172.022446,-84.759431,-64.376069,-0.012269,-0.054392,89.551644,67.837378,-284.824323,-105.599103,-2083.677038,-3995.252865,-824.525747,0.088362,0.088362,0.088362
51.276840,172.024161,-84.454810,-64.378709,-0.015063,-0.070432,89.572461,67.838844,-284.528899,-105.603392,-2083.672037,-3995.389350,-824.546467,0.088362,0.088362,0.088362
51.326840,172.026186,-84.145502,-64.380477,-0.010982,-0.075666,89.587706,67.840836,-284.228974,-105.606194,-2083.666504,-3995.483284,-824.549696,0.088362,0.088362,0.088362
51.376840,172.028407,-83.830202,-64.381412,-0.003617,-0.059779,89.600556,67.843092,-283.922953,-105.607610,-2083.661881,-3995.549013,-824.542669,0.088362,0.088362,0.088362
51.426840,172.030627,-83.508684,-64.381726,-0.003794,-0.031129,89.612139,67.845326,-283.610278,-105.608017,-2083.661626,-3995.601512,-824.532097,0.088362,0.088362,0.088362
51.476840,172.032565,-83.183724,-64.382063,0.006576,0.013614,89.649256,67.847607,-283.293295,-105.608519,-2083.660397,-3995.692220,-824.535867,0.088362,0.088362,0.088362
51.526840,172.033763,-82.859662,-64.383118,0.000581,0.048789,89.677381,67.848615,-282.976486,-105.610273,-2083.679013,-3995.855234,-824.564188,0.088362,0.088362,0.088362
51.576840,172.034971,-82.539581,-64.385196,-0.003957,0.070089,89.694151,67.849560,-282.663472,-105.613748,-2083.684068,-3996.076193,-824.612610,0.088362,0.088362,0.088362
51.626840,172.036444,-82.224604,-64.388152,-0.005752,0.065598,89.705968,67.850940,-282.355977,-105.618676,-2083.680616,-3996.327919,-824.669617,0.088362,0.088362,0.088362
51.676840,172.037923,-81.914919,-64.391831,-0.005748,0.050245,89.715537,67.852390,-282.054035,-105.624789,-2083.681087,-3996.588607,-824.732738,0.088362,0.088362,0.088362
51.726840,172.039271,-81.609211,-64.395784,-0.003049,0.017317,89.723952,67.853722,-281.756605,-105.631326,-2083.684031,-3996.833735,-824.789894,0.088362,0.088362,0.088362
51.776840,172.040629,-81.305628,-64.399612,-0.002026,-0.012641,89.730696,67.855050,-281.461791,-105.637622,-2083.684431,-3997.051597,-824.836756,0.088362,0.088362,0.088362
51.826840,172.041852,-81.001515,-64.402893,0.009884,-0.042247,89.758836,67.856509,-281.166938,-105.642978,-2083.682405,-3997.226190,-824.867324,0.088362,0.088362,0.088362
51.876840,172.042560,-80.694417,-64.405434,0.000764,-0.055194,89.778581,67.857045,-280.869074,-105.647093,-2083.696131,-3997.351174,-824.884001,0.088362,0.088362,0.088362
51.926840,172.043253,-80.382536,-64.407099,-0.005799,-0.058526,89.789201,67.857517,-280.566570,-105.649734,-2083.700869,-3997.443055,-824.886002,0.088362,0.088362,0.088362
51.976840,172.044148,-80.064753,-64.407930,-0.005072,-0.041965,89.796463,67.858321,-280.258127,-105.650995,-2083.698632,-3997.511812,-824.877931,0.088362,0.088362,0.088362
52.026840,172.045172,-79.741682,-64.408281,-0.003837,-0.011312,89.802736,67.859355,-279.943978,-105.651490,-2083.695859,-3997.584489,-824.871209,0.088362,0.088362,0.088362
52.076840,172.046167,-79.416771,-64.408918,0.002681,0.031223,89.822448,67.860518,-279.627008,-105.652523,-2083.693069,-3997.706534,-824.884828,0.088362,0.088362,0.088362
52.126840,172.046708,-79.094226,-64.410420,0.000826,0.058315,89.837674,67.860957,-279.311877,-105.655039,-2083.704193,-3997.902114,-824.922413,0.088362,0.088362,0.088362
52.176840,172.047340,-78.775947,-64.412922,-0.004566,0.070314,89.846782,67.861447,-279.000753,-105.659227,-2083.705225,-3998.130543,-824.976140,0.088362,0.088362,0.088362
52.226840,172.048092,-78.462946,-64.416228,-0.006128,0.058442,89.853376,67.862151,-278.695298,-105.664738,-2083.703780,-3998.387018,-825.036327,0.088362,0.088362,0.088362
52.276840,172.048885,-78.155520,-64.420172,-0.007089,0.038269,89.858763,67.862926,-278.395762,-105.671293,-2083.703317,-3998.656309,-825.101295,0.088362,0.088362,0.088362
52.326840,172.049497,-77.851883,-64.424313,-0.003973,0.002406,89.863669,67.863519,-278.100449,-105.678137,-2083.707323,-3998.898587,-825.159299,0.088362,0.088362,0.088362
52.376840,172.050124,-77.550412,-64.428256,-0.000598,-0.028251,89.867491,67.864157,-277.807869,-105.684619,-2083.706809,-3999.119709,-825.206129,0.088362,0.088362,0.088362
52.426840,172.050708,-77.248073,-64.431582,0.001712,-0.057070,89.882670,67.864860,-277.514771,-105.690046,-2083.705290,-3999.287183,-825.235801,0.088362,0.088362,0.088362
52.476840,172.050974,-76.942931,-64.434137,-0.004218,-0.068272,89.893396,67.865023,-277.219013,-105.694177,-2083.713699,-3999.418810,-825.251909,0.088362,0.088362,0.088362
52.526840,172.051311,-76.633017,-64.435790,-0.004284,-0.069524,89.899151,67.865243,-276.918660,-105.696797,-2083.714613,-3999.514582,-825.253203,0.088362,0.088362,0.088362
52.576840,172.051852,-76.317013,-64.436610,-0.003457,-0.050994,89.903184,67.865761,-276.612089,-105.698038,-2083.710997,-3999.581432,-825.244947,0.088362,0.088362,0.088362
52.626840,172.052293,-75.995131,-64.436860,-0.004635,-0.020211,89.906970,67.866210,-276.299256,-105.698361,-2083.712859,-3999.644873,-825.235018,0.088362,0.088362,0.088362
52.676840,172.052730,-75.670334,-64.437245,-0.001725,0.024519,89.918026,67.866731,-275.982581,-105.698963,-2083.711228,-3999.749010,-825.242060,0.088362,0.088362,0.088362
52.726840,172.052869,-75.346744,-64.438425,-0.002596,0.057291,89.926422,67.866803,-275.666302,-105.700938,-2083.718538,-3999.919356,-825.273858,0.088362,0.088362,0.088362
52.776840,172.053189,-75.027355,-64.440645,-0.003849,0.074989,89.931286,67.867053,-275.354022,-105.704662,-2083.716319,-4000.145574,-825.324748,0.088362,0.088362,0.088362
52.826840,172.053560,-74.712930,-64.443722,0.000424,0.067299,89.934908,67.867409,-275.046955,-105.709801,-2083.715585,-4000.391991,-825.383123,0.088362,0.088362,0.088362
52.876840,172.053951,-74.404013,-64.447506,-0.000820,0.049499,89.937930,67.867795,-274.745716,-105.716097,-2083.715304,-4000.655713,-825.447487,0.088362,0.088362,0.088362
52.926840,172.054132,-74.098868,-64.451552,0.001711,0.014571,89.940750,67.867975,-274.448583,-105.722793,-2083.719509,-4000.891397,-825.505750,0.088362,0.088362,0.088362
52.976840,172.054308,-73.796220,-64.455453,0.004624,-0.016595,89.942700,67.868147,-274.154629,-105.729213,-2083.719700,-4001.115213,-825.553223,0.088362,0.088362,0.088362
53.026840,172.054588,-73.492719,-64.458797,0.003218,-0.046851,89.950701,67.868489,-273.860096,-105.734673,-2083.716369,-4001.277516,-825.584405,0.088362,0.088362,0.088362
53.076840,172.054731,-73.186661,-64.461382,-0.000725,-0.059927,89.956454,67.868587,-273.563224,-105.738857,-2083.720028,-4001.410096,-825.601215,0.088362,0.088362,0.088362
53.126840,172.054893,-72.875669,-64.463074,-0.003893,-0.063159,89.959771,67.868697,-273.261465,-105.741545,-2083.720687,-4001.496087,-825.603272,0.088362,0.088362,0.088362
53.176840,172.055074,-72.558657,-64.463925,-0.004686,-0.046396,89.962189,67.868875,-272.953573,-105.742842,-2083.720361,-4001.558083,-825.595348,0.088362,0.088362,0.088362
53.226840,172.055304,-72.236001,-64.464244,-0.005070,-0.016773,89.964204,67.869097,-272.639638,-105.743280,-2083.719532,-4001.619614,-825.587093,0.088362,0.088362,0.088362
53.276840,172.055481,-71.910847,-64.464721,-0.003798,0.026518,89.966038,67.869269,-272.322327,-105.744038,-2083.720696,-4001.726517,-825.595886,0.088362,0.088362,0.088362
53.326840,172.055637,-71.587432,-64.466018,-0.000925,0.057152,89.972408,67.869487,-272.006149,-105.746209,-2083.719863,-4001.906034,-825.629766,0.088362,0.088362,0.088362
53.376840,172.055577,-71.268267,-64.468329,-0.006537,0.072833,89.977065,67.869388,-271.694012,-105.750083,-2083.724988,-4002.131608,-825.681289,0.088362,0.088362,0.088362
53.426840,172.055532,-70.954199,-64.471493,-0.004364,0.063900,89.979497,67.869295,-271.387274,-105.755365,-2083.725629,-4002.380144,-825.740727,0.088362,0.088362,0.088362
53.476840,172.055502,-70.645706,-64.475342,-0.004224,0.045451,89.980893,67.869245,-271.086399,-105.761768,-2083.725740,-4002.644018,-825.805493,0.088362,0.088362,0.088362
53.526840,172.055526,-70.341160,-64.479445,-0.003343,0.010155,89.981911,67.869285,-270.789899,-105.768557,-2083.724339,-4002.883870,-825.864309,0.088362,0.088362,0.088362
53.576840,172.055550,-70.038718,-64.483392,-0.001362,-0.021056,89.982645,67.869304,-270.495911,-105.775053,-2083.724427,-4003.095007,-825.912145,0.088362,0.088362,0.088362
53.626840,172.055562,-69.735870,-64.486783,-0.001264,-0.051273,89.983225,67.869325,-270.202010,-105.780588,-2083.724498,-4003.265830,-825.943922,0.088362,0.088362,0.088362
53.676840,172.055613,-69.430529,-64.489403,-0.002635,-0.064174,89.987317,67.869408,-269.905855,-105.784829,-2083.723079,-4003.399688,-825.960915,0.088362,0.088362,0.088362
53.726840,172.055596,-69.120405,-64.491132,0.001710,-0.067230,89.990328,67.869380,-269.605031,-105.787576,-2083.724657,-4003.490045,-825.963450,0.088362,0.088362,0.088362
53.776840,172.055539,-68.804342,-64.492016,-0.001706,-0.050379,89.991921,67.869287,-269.298158,-105.788926,-2083.726183,-4003.555059,-825.955872,0.088362,0.088362,0.088362
53.826840,172.055560,-68.482241,-64.492321,-0.003743,-0.021213,89.992960,67.869302,-268.984780,-105.789338,-2083.724730,-4003.608756,-825.946452,0.088362,0.088362,0.088362
53.876840,172.055571,-68.157417,-64.492716,-0.003802,0.022598,89.993839,67.869321,-268.667973,-105.789956,-2083.724792,-4003.714650,-825.952702,0.088362,0.088362,0.088362
53.926840,172.055622,-67.833726,-64.493885,0.002385,0.055211,89.997450,67.869403,-268.351527,-105.791910,-2083.723361,-4003.882195,-825.983873,0.088362,0.088362,0.088362
53.976840,172.055591,-67.513887,-64.496062,0.003476,0.073422,90.000208,67.869353,-268.038588,-105.795561,-2083.725372,-4004.097252,-826.033513,0.088362,0.088362,0.088362
54.026840,172.055558,-67.198953,-64.499113,0.003516,0.066531,90.001821,67.869298,-267.730782,-105.800656,-2083.725862,-4004.337902,-826.091876,0.088362,0.088362,0.088362
54.076840,172.055592,-66.889470,-64.502859,0.003171,0.049464,90.002932,67.869316,-267.428723,-105.806891,-2083.724845,-4004.595406,-826.155559,0.088362,0.088362,0.088362
54.126840,172.055614,-66.584044,-64.506867,0.001083,0.015142,90.004090,67.869351,-267.131295,-105.813525,-2083.724825,-4004.836499,-826.213309,0.088362,0.088362,0.088362
54.176840,172.055627,-66.280938,-64.510739,-0.001536,-0.015618,90.005077,67.869373,-266.836776,-105.819898,-2083.724816,-4005.054651,-826.260602,0.088362,0.088362,0.088362
54.226840,172.055605,-65.977331,-64.514061,-0.000444,-0.045558,90.006008,67.869336,-266.542263,-105.825322,-2083.725822,-4005.226496,-826.291660,0.088362,0.088362,0.088362
54.276840,172.055586,-65.670846,-64.516624,-0.000888,-0.058476,90.008727,67.869364,-266.244908,-105.829467,-2083.724823,-4005.351552,-826.308122,0.088362,0.088362,0.088362
54.326840,172.055435,-65.359727,-64.518301,-0.000723,-0.061596,90.010702,67.869195,-265.943183,-105.832130,-2083.727815,-4005.446741,-826.310139,0.088362,0.088362,0.088362
54.376840,172.055420,-65.042710,-64.519131,-0.001726,-0.044764,90.011779,67.869171,-265.635498,-105.833393,-2083.725295,-4005.515427,-826.301855,0.088362,0.088362,0.088362
54.426840,172.055427,-64.720087,-64.519451,-0.001369,-0.014820,90.012765,67.869181,-265.321803,-105.833837,-2083.724781,-4005.581867,-826.294128,0.088362,0.088362,0.088362
54.476840,172.055347,-64.395382,-64.519958,-0.000497,0.028353,90.013793,67.869089,-265.005307,-105.834648,-2083.726760,-4005.704402,-826.303936,0.088362,0.088362,0.088362
54.526840,172.055185,-64.072556,-64.521309,0.000447,0.058273,90.016011,67.868960,-264.690028,-105.836909,-2083.727737,-4005.892910,-826.339026,0.088362,0.088362,0.088362
54.576840,172.054970,-63.754191,-64.523678,-0.001164,0.072919,90.017382,67.868725,-264.379085,-105.840880,-2083.729199,-4006.130579,-826.391417,0.088362,0.088362,0.088362
54.626840,172.054753,-63.440631,-64.526898,0.001270,0.062980,90.018025,67.868487,-264.073015,-105.846254,-2083.729670,-4006.376470,-826.451524,0.088362,0.088362,0.088362
54.676840,172.054555,-63.132765,-64.530796,-0.001111,0.043828,90.018257,67.868298,-263.772984,-105.852738,-2083.729114,-4006.647067,-826.516800,0.088362,0.088362,0.088362
54.726840,172.054378,-62.828875,-64.534930,0.002820,0.008050,90.018304,67.868126,-263.477362,-105.859579,-2083.728575,-4006.891924,-826.575660,0.088362,0.088362,0.088362
54.776840,172.054190,-62.527196,-64.538917,0.000752,-0.023427,90.018228,67.867953,-263.184362,-105.866139,-2083.728503,-4007.109755,-826.624185,0.088362,0.088362,0.088362
54.826840,172.054199,-62.225289,-64.542332,0.001505,-0.053804,90.017988,67.867968,-262.891750,-105.871716,-2083.724443,-4007.291070,-826.655974,0.088362,0.088362,0.088362
54.876840,172.054043,-61.920900,-64.544990,-0.001587,-0.066745,90.019388,67.867830,-262.596854,-105.876017,-2083.727382,-4007.431313,-826.673692,0.088362,0.088362,0.088362
54.926840,172.053847,-61.611871,-64.546748,-0.003672,-0.069793,90.020361,67.867626,-262.297504,-105.878812,-2083.728340,-4007.532091,-826.676432,0.088362,0.088362,0.088362
54.976840,172.053630,-61.296927,-64.547650,-0.005202,-0.052972,90.020665,67.867407,-261.992145,-105.880190,-2083.728810,-4007.605475,-826.668832,0.088362,0.088362,0.088362
55.026840,172.053442,-60.975859,-64.547941,-0.005443,-0.024144,90.020670,67.867216,-261.680247,-105.880578,-2083.728293,-4007.666395,-826.658571,0.088362,0.088362,0.088362
55.076840,172.053230,-60.651336,-64.548291,-0.002459,0.019962,90.020554,67.867003,-261.363923,-105.881115,-2083.728780,-4007.761284,-826.663479,0.088362,0.088362,0.088362
55.126840,172.053045,-60.327729,-64.549362,-0.002571,0.053959,90.020278,67.866818,-261.047773,-105.882905,-2083.728239,-4007.928740,-826.692278,0.088362,0.088362,0.088362
55.176840,172.052892,-60.007818,-64.551450,-0.001182,0.073952,90.020930,67.866685,-260.734959,-105.886406,-2083.727207,-4008.144581,-826.740875,0.088362,0.088362,0.088362
55.226840,172.052687,-59.692845,-64.554419,-0.001525,0.068426,90.021401,67.866484,-260.427363,-105.891367,-2083.728160,-4008.390894,-826.798341,0.088362,0.088362,0.088362
55.276840,172.052503,-59.383122,-64.558093,-0.002059,0.052259,90.021430,67.866281,-260.125251,-105.897484,-2083.728114,-4008.648118,-826.861296,0.088362,0.088362,0.088362
55.326840,172.052321,-59.077225,-64.562056,-0.004104,0.018638,90.021387,67.866100,-259.827393,-105.904045,-2083.728072,-4008.885430,-826.919042,0.088362,0.088362,0.088362
55.376840,172.052143,-58.773638,-64.565888,-0.002829,-0.011831,90.021221,67.865944,-259.532436,-105.910354,-2083.727541,-4009.104222,-826.965944,0.088362,0.088362,0.088362
55.426840,172.051949,-58.468998,-64.569164,0.000678,-0.041757,90.020902,67.865743,-259.236622,-105.915704,-2083.728005,-4009.259676,-826.996307,0.088362,0.088362,0.088362
55.476840,172.051737,-58.161652,-64.571713,0.001008,-0.054854,90.021681,67.865552,-258.938243,-105.919828,-2083.727943,-4009.384885,-827.013267,0.088362,0.088362,0.088362
55.526840,172.051581,-57.849597,-64.573366,0.001947,-0.058244,90.022063,67.865393,-258.635365,-105.922451,-2083.726871,-4009.474273,-827.014763,0.088362,0.088362,0.088362
55.576840,172.051356,-57.531447,-64.574185,-0.000041,-0.041696,90.022136,67.865141,-258.326260,-105.923697,-2083.728789,-4009.533266,-827.006627,0.088362,0.088362,0.088362
55.626840,172.051168,-57.207973,-64.574516,-0.000531,-0.011247,90.022061,67.864970,-258.011413,-105.924162,-2083.727723,-4009.599337,-826.999548,0.088362,0.088362,0.088362
55.676840,172.050999,-56.882864,-64.575129,0.000904,0.031335,90.021783,67.864810,-257.694118,-105.925155,-2083.727161,-4009.722897,-827.012782,0.088362,0.088362,0.088362
55.726840,172.050799,-56.559925,-64.576594,0.002195,0.058973,90.021453,67.864619,-257.378468,-105.927608,-2083.727589,-4009.912074,-827.049582,0.088362,0.088362,0.088362
55.776840,172.050639,-56.241583,-64.579070,0.002666,0.071397,90.021962,67.864474,-257.067289,-105.931754,-2083.726514,-4010.147277,-827.103197,0.088362,0.088362,0.088362
55.826840,172.050442,-55.928457,-64.582366,0.002361,0.059808,90.022281,67.864267,-256.761677,-105.937253,-2083.727434,-4010.401894,-827.163670,0.088362,0.088362,0.088362
55.876840,172.050210,-55.620948,-64.586302,-0.000821,0.039736,90.022291,67.864024,-256.462035,-105.943797,-2083.728353,-4010.671563,-827.228628,0.088362,0.088362,0.088362
55.926840,172.050045,-55.317370,-64.590451,0.000056,0.003714,90.022071,67.863870,-256.166809,-105.950660,-2083.726796,-4010.917230,-827.287165,0.088362,0.088362,0.088362
55.976840,172.049847,-55.015784,-64.594403,-0.000355,-0.027293,90.021801,67.863683,-255.873951,-105.957160,-2083.727231,-4011.131628,-827.334165,0.088362,0.088362,0.088362
